iso_code,date,age_group_id,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
ITA,2/04/2021,23,63.78,34.88
ITA,9/04/2021,3,4.21,2.17
ITA,9/04/2021,8,10.73,4.82
ITA,9/04/2021,13,14.1,5.8
ITA,9/04/2021,17,13.66,5.11
ITA,9/04/2021,21,23.37,2.82
ITA,9/04/2021,23,75.39,42.5
ITA,16/04/2021,3,4.59,2.32
ITA,16/04/2021,8,11.34,5.04
ITA,16/04/2021,13,15.25,6.18
ITA,16/04/2021,17,17.91,5.77
ITA,16/04/2021,21,37.36,4.22
ITA,16/04/2021,23,81.66,49.93
ITA,23/04/2021,3,4.99,2.5
ITA,23/04/2021,8,11.99,5.33
ITA,23/04/2021,13,16.48,6.71
ITA,23/04/2021,17,24.22,6.83
ITA,23/04/2021,21,51.31,6.75
ITA,23/04/2021,23,86.03,58.98
ITA,30/04/2021,3,5.74,2.77
ITA,30/04/2021,8,12.94,5.8
ITA,30/04/2021,13,18.75,7.56
ITA,30/04/2021,17,34.32,8.76
ITA,30/04/2021,21,63.85,10.95
ITA,30/04/2021,23,88.47,69.63
ITA,7/05/2021,3,6.64,3.2
ITA,7/05/2021,8,14.15,6.66
ITA,7/05/2021,13,22.84,9.01
ITA,7/05/2021,17,47.48,11.7
ITA,7/05/2021,21,72.82,16.52
ITA,7/05/2021,23,90.09,76.31
ITA,14/05/2021,3,7.88,3.65
ITA,14/05/2021,8,15.75,7.75
ITA,14/05/2021,13,29.65,10.96
ITA,14/05/2021,17,59.58,15.15
ITA,14/05/2021,21,77.88,23.19
ITA,14/05/2021,23,91.39,80.41
ITA,21/05/2021,3,9.24,4.45
ITA,21/05/2021,8,18.14,9.35
ITA,21/05/2021,13,37.45,14.11
ITA,21/05/2021,17,67.37,21.5
ITA,21/05/2021,21,81.23,29.16
ITA,21/05/2021,23,92.43,82.72
ITA,28/05/2021,3,10.93,5.56
ITA,28/05/2021,8,21.05,11.25
ITA,28/05/2021,13,46.09,18.58
ITA,28/05/2021,17,73.18,27.93
ITA,28/05/2021,21,83.44,34.42
ITA,28/05/2021,23,93.28,84.37
ITA,4/06/2021,3,17.18,6.96
ITA,4/06/2021,8,26.88,12.71
ITA,4/06/2021,13,57.82,21.86
ITA,4/06/2021,17,77.13,31.49
ITA,4/06/2021,21,85.01,37.71
ITA,4/06/2021,23,93.89,85.51
ITA,11/06/2021,3,24,7.73
ITA,11/06/2021,8,35.58,13.96
ITA,11/06/2021,13,66.86,24.18
ITA,11/06/2021,17,79.89,34.55
ITA,11/06/2021,21,86.28,41.29
ITA,11/06/2021,23,94.48,86.44
ITA,18/06/2021,3,29.32,8.8
ITA,18/06/2021,8,42.59,15.61
ITA,18/06/2021,13,70.38,29.17
ITA,18/06/2021,17,81.24,41.18
ITA,18/06/2021,21,86.97,47.03
ITA,18/06/2021,23,94.84,87.64
ITA,25/06/2021,3,36.02,10.06
ITA,25/06/2021,8,48.89,17.73
ITA,25/06/2021,13,72.55,36.32
ITA,25/06/2021,17,82.21,47
ITA,25/06/2021,21,87.52,53.83
ITA,25/06/2021,23,95.13,88.78
ITA,2/07/2021,3,43.74,11.92
ITA,2/07/2021,8,53.09,20.49
ITA,2/07/2021,13,73.98,43.6
ITA,2/07/2021,17,82.99,52.07
ITA,2/07/2021,21,87.97,63.12
ITA,2/07/2021,23,95.35,89.71
ITA,9/07/2021,3,48.83,16.14
ITA,9/07/2021,8,55.42,25.14
ITA,9/07/2021,13,74.79,52.73
ITA,9/07/2021,17,83.54,58.14
ITA,9/07/2021,21,88.31,71.32
ITA,9/07/2021,23,95.52,90.35
ITA,16/07/2021,3,51.8,21.5
ITA,16/07/2021,8,57.15,32.47
ITA,16/07/2021,13,75.45,60.38
ITA,16/07/2021,17,84.02,64.66
ITA,16/07/2021,21,88.62,76.86
ITA,16/07/2021,23,95.68,90.84
ITA,23/07/2021,3,56.78,29.09
ITA,23/07/2021,8,59.95,38.58
ITA,23/07/2021,13,76.51,63.47
ITA,23/07/2021,17,84.76,69.46
ITA,23/07/2021,21,89.05,78.92
ITA,23/07/2021,23,95.88,91.1
ITA,30/07/2021,3,60.93,35.12
ITA,30/07/2021,8,62.31,45.64
ITA,30/07/2021,13,77.41,67.96
ITA,30/07/2021,17,85.42,76.15
ITA,30/07/2021,21,89.45,83.7
ITA,30/07/2021,23,96.07,91.5
ITA,6/08/2021,3,63.77,39.47
ITA,6/08/2021,8,63.83,48.59
ITA,6/08/2021,13,77.99,69.29
ITA,6/08/2021,17,85.82,77.91
ITA,6/08/2021,21,89.69,84.37
ITA,6/08/2021,23,96.18,91.63
JEY,4/04/2021,10,82,16
JEY,4/04/2021,12,91,33
JEY,4/04/2021,15,95,37
JEY,4/04/2021,16,90,67
JEY,4/04/2021,19,96,60
JEY,4/04/2021,20,97,72
JEY,4/04/2021,23,100,86
JEY,11/04/2021,1,0,0
JEY,11/04/2021,4,10,5
JEY,11/04/2021,6,13,7
JEY,11/04/2021,9,23,12
JEY,11/04/2021,10,83,17
JEY,11/04/2021,12,91,45
JEY,11/04/2021,15,95,40
JEY,11/04/2021,16,91,73
JEY,11/04/2021,19,96,66
JEY,11/04/2021,20,97,81
JEY,11/04/2021,23,100,90
JEY,18/04/2021,1,0,0
JEY,18/04/2021,4,10,6
JEY,18/04/2021,6,14,8
JEY,18/04/2021,9,48,14
JEY,18/04/2021,10,83,19
JEY,18/04/2021,12,92,47
JEY,18/04/2021,15,95,43
JEY,18/04/2021,16,91,77
JEY,18/04/2021,19,96,75
JEY,18/04/2021,20,98,87
JEY,18/04/2021,23,100,95
JEY,25/04/2021,1,0,0
JEY,25/04/2021,4,10,6
JEY,25/04/2021,6,14,9
JEY,25/04/2021,9,65,15
JEY,25/04/2021,10,85,23
JEY,25/04/2021,12,93,53
JEY,25/04/2021,15,96,50
JEY,25/04/2021,16,91,80
JEY,25/04/2021,19,96,84
JEY,25/04/2021,20,98,91
JEY,25/04/2021,23,100,98
JEY,2/05/2021,1,0,0
JEY,2/05/2021,4,10,1
JEY,2/05/2021,6,14,11
JEY,2/05/2021,9,67,18
JEY,2/05/2021,10,85,30
JEY,2/05/2021,12,93,63
JEY,2/05/2021,15,96,83
JEY,2/05/2021,16,92,85
JEY,2/05/2021,19,96,91
JEY,2/05/2021,20,99,95
JEY,2/05/2021,23,100,99
JEY,12/05/2021,1,1,1
JEY,12/05/2021,4,10,8
JEY,12/05/2021,6,26,12
JEY,12/05/2021,9,71,19
JEY,12/05/2021,10,87,47
JEY,12/05/2021,12,94,76
JEY,12/05/2021,15,97,87
JEY,12/05/2021,16,92,87
JEY,12/05/2021,19,97,93
JEY,12/05/2021,20,99,96
JEY,12/05/2021,23,100,100
JEY,16/05/2021,1,1,1
JEY,16/05/2021,4,10,8
JEY,16/05/2021,6,33,12
JEY,16/05/2021,9,73,19
JEY,16/05/2021,10,87,58
JEY,16/05/2021,12,94,80
JEY,16/05/2021,15,97,88
JEY,16/05/2021,16,92,88
JEY,16/05/2021,19,97,93
JEY,16/05/2021,20,99,96
JEY,16/05/2021,23,100,100
JEY,19/05/2021,1,1,1
JEY,19/05/2021,4,10,8
JEY,19/05/2021,6,46,12
JEY,19/05/2021,9,74,19
JEY,19/05/2021,10,87,58
JEY,19/05/2021,12,95,80
JEY,19/05/2021,15,97,89
JEY,19/05/2021,16,92,88
JEY,19/05/2021,19,97,94
JEY,19/05/2021,20,99,96
JEY,19/05/2021,23,100,100
JEY,23/05/2021,1,0,0
JEY,23/05/2021,4,11,9
JEY,23/05/2021,6,46,13
JEY,23/05/2021,9,74,24
JEY,23/05/2021,10,87,74
JEY,23/05/2021,12,95,87
JEY,23/05/2021,15,97,92
JEY,23/05/2021,16,92,89
JEY,23/05/2021,19,97,95
JEY,23/05/2021,20,99,97
JEY,23/05/2021,23,100,100
JEY,26/05/2021,1,0,0
JEY,26/05/2021,4,11,9
JEY,26/05/2021,6,50,13
JEY,26/05/2021,9,75,34
JEY,26/05/2021,10,88,76
JEY,26/05/2021,12,95,88
JEY,26/05/2021,15,97,93
JEY,26/05/2021,16,92,90
JEY,26/05/2021,19,97,95
JEY,26/05/2021,20,99,97
JEY,26/05/2021,23,100,100
JEY,30/05/2021,1,0,0
JEY,30/05/2021,4,11,9
JEY,30/05/2021,6,54,13
JEY,30/05/2021,9,76,42
JEY,30/05/2021,10,88,80
JEY,30/05/2021,12,95,90
JEY,30/05/2021,15,97,94
JEY,30/05/2021,16,92,91
JEY,30/05/2021,19,97,95
JEY,30/05/2021,20,99,97
JEY,30/05/2021,23,100,100
JEY,2/06/2021,1,0,0
JEY,2/06/2021,4,11,9
JEY,2/06/2021,6,55,13
JEY,2/06/2021,9,77,54
JEY,2/06/2021,10,88,82
JEY,2/06/2021,12,95,91
JEY,2/06/2021,15,97,94
JEY,2/06/2021,16,93,91
JEY,2/06/2021,19,97,95
JEY,2/06/2021,20,99,97
JEY,2/06/2021,23,100,100
JEY,6/06/2021,1,0,0
JEY,6/06/2021,4,17,9
JEY,6/06/2021,6,60,13
JEY,6/06/2021,9,78,54
JEY,6/06/2021,10,89,82
JEY,6/06/2021,12,96,91
JEY,6/06/2021,15,98,95
JEY,6/06/2021,16,93,91
JEY,6/06/2021,19,97,96
JEY,6/06/2021,20,99,98
JEY,6/06/2021,23,100,100
JEY,9/06/2021,1,1,1
JEY,9/06/2021,4,23,9
JEY,9/06/2021,6,61,13
JEY,9/06/2021,9,79,55
JEY,9/06/2021,10,89,82
JEY,9/06/2021,12,96,92
JEY,9/06/2021,15,98,95
JEY,9/06/2021,16,93,91
JEY,9/06/2021,19,98,96
JEY,9/06/2021,20,100,98
JEY,9/06/2021,23,100,100
JEY,13/06/2021,1,1,1
JEY,13/06/2021,4,25,9
JEY,13/06/2021,6,62,14
JEY,13/06/2021,9,79,62
JEY,13/06/2021,10,89,84
JEY,13/06/2021,12,96,92
JEY,13/06/2021,15,98,95
JEY,13/06/2021,16,93,91
JEY,13/06/2021,19,98,96
JEY,13/06/2021,20,100,98
JEY,13/06/2021,23,100,100
JEY,16/06/2021,1,1,1
JEY,16/06/2021,4,33,9
JEY,16/06/2021,6,63,14
JEY,16/06/2021,9,79,62
JEY,16/06/2021,10,89,84
JEY,16/06/2021,12,96,92
JEY,16/06/2021,15,98,95
JEY,16/06/2021,16,93,91
JEY,16/06/2021,19,98,96
JEY,16/06/2021,20,100,98
JEY,16/06/2021,23,100,100
JEY,20/06/2021,1,0,0
JEY,20/06/2021,4,42,10
JEY,20/06/2021,6,64,14
JEY,20/06/2021,9,80,62
JEY,20/06/2021,10,89,84
JEY,20/06/2021,12,96,93
JEY,20/06/2021,15,98,95
JEY,20/06/2021,16,93,91
JEY,20/06/2021,19,98,96
JEY,20/06/2021,20,100,98
JEY,20/06/2021,23,100,100
JEY,23/06/2021,1,1,1
JEY,23/06/2021,4,46,10
JEY,23/06/2021,6,65,15
JEY,23/06/2021,9,80,63
JEY,23/06/2021,10,89,84
JEY,23/06/2021,12,96,93
JEY,23/06/2021,15,98,96
JEY,23/06/2021,16,93,91
JEY,23/06/2021,19,98,96
JEY,23/06/2021,20,100,99
JEY,23/06/2021,23,100,100
JEY,27/06/2021,1,1,1
JEY,27/06/2021,4,51,10
JEY,27/06/2021,6,67,16
JEY,27/06/2021,9,81,66
JEY,27/06/2021,10,89,84
JEY,27/06/2021,12,96,93
JEY,27/06/2021,15,98,96
JEY,27/06/2021,16,93,91
JEY,27/06/2021,19,98,96
JEY,27/06/2021,20,100,99
JEY,27/06/2021,23,100,100
JEY,4/07/2021,1,1,1
JEY,4/07/2021,4,55,10
JEY,4/07/2021,6,68,27
JEY,4/07/2021,9,82,70
JEY,4/07/2021,10,90,85
JEY,4/07/2021,12,97,93
JEY,4/07/2021,15,99,96
JEY,4/07/2021,16,93,92
JEY,4/07/2021,19,98,97
JEY,4/07/2021,20,100,99
JEY,4/07/2021,23,100,100
JEY,7/07/2021,1,0,0
JEY,7/07/2021,4,55,10
JEY,7/07/2021,6,69,36
JEY,7/07/2021,9,82,72
JEY,7/07/2021,10,90,88
JEY,7/07/2021,12,97,94
JEY,7/07/2021,15,99,97
JEY,7/07/2021,16,93,92
JEY,7/07/2021,19,98,97
JEY,7/07/2021,20,100,99
JEY,7/07/2021,23,100,100
JEY,11/07/2021,1,1,1
JEY,11/07/2021,4,58,10
JEY,11/07/2021,6,70,43
JEY,11/07/2021,9,83,73
JEY,11/07/2021,10,90,86
JEY,11/07/2021,12,97,94
JEY,11/07/2021,15,99,97
JEY,11/07/2021,16,93,92
JEY,11/07/2021,19,98,97
JEY,11/07/2021,20,100,100
JEY,11/07/2021,23,100,100
JEY,14/07/2021,1,1,1
JEY,14/07/2021,4,59,11
JEY,14/07/2021,6,71,51
JEY,14/07/2021,9,83,75
JEY,14/07/2021,10,90,86
JEY,14/07/2021,12,97,94
JEY,14/07/2021,15,99,97
JEY,14/07/2021,16,93,92
JEY,14/07/2021,19,98,97
JEY,14/07/2021,20,100,100
JEY,14/07/2021,23,100,100
JEY,18/07/2021,1,1,1
JEY,18/07/2021,4,60,17
JEY,18/07/2021,6,71,57
JEY,18/07/2021,9,84,77
JEY,18/07/2021,10,90,87
JEY,18/07/2021,12,97,95
JEY,18/07/2021,15,99,97
JEY,18/07/2021,16,93,92
JEY,18/07/2021,19,99,97
JEY,18/07/2021,20,100,100
JEY,18/07/2021,23,100,100
JEY,21/07/2021,1,1,1
JEY,21/07/2021,4,61,25
JEY,21/07/2021,6,72,59
JEY,21/07/2021,9,84,78
JEY,21/07/2021,10,91,87
JEY,21/07/2021,12,98,95
JEY,21/07/2021,15,99,97
JEY,21/07/2021,16,93,92
JEY,21/07/2021,19,99,97
JEY,21/07/2021,20,100,100
JEY,21/07/2021,23,100,100
JEY,25/07/2021,1,1,1
JEY,25/07/2021,4,62,36
JEY,25/07/2021,6,73,61
JEY,25/07/2021,9,85,78
JEY,25/07/2021,10,91,88
JEY,25/07/2021,12,98,95
JEY,25/07/2021,15,99,98
JEY,25/07/2021,16,93,92
JEY,25/07/2021,19,99,97
JEY,25/07/2021,20,100,100
JEY,25/07/2021,23,100,100
JEY,28/07/2021,1,1,1
JEY,28/07/2021,4,63,42
JEY,28/07/2021,6,73,63
JEY,28/07/2021,9,85,79
JEY,28/07/2021,10,91,88
JEY,28/07/2021,12,98,95
JEY,28/07/2021,15,100,98
JEY,28/07/2021,16,93,92
JEY,28/07/2021,19,99,97
JEY,28/07/2021,20,100,100
JEY,28/07/2021,23,100,100
JEY,1/08/2021,1,0,0
JEY,1/08/2021,4,64,46
JEY,1/08/2021,6,74,65
JEY,1/08/2021,9,85,80
JEY,1/08/2021,10,91,88
JEY,1/08/2021,12,98,96
JEY,1/08/2021,15,100,98
JEY,1/08/2021,16,94,93
JEY,1/08/2021,19,99,97
JEY,1/08/2021,20,100,100
JEY,1/08/2021,23,100,100
LVA,8/01/2021,3,0.31,0
LVA,8/01/2021,8,0.54,0
LVA,8/01/2021,13,0.66,0
LVA,8/01/2021,17,0.49,0
LVA,8/01/2021,21,0.12,0
LVA,8/01/2021,23,0.02,0
LVA,15/01/2021,3,0.7,0
LVA,15/01/2021,8,1.16,0
LVA,15/01/2021,13,1.54,0
LVA,15/01/2021,17,1.24,0
LVA,15/01/2021,21,0.35,0
LVA,15/01/2021,23,0.08,0
LVA,22/01/2021,3,0.75,0.1
LVA,22/01/2021,8,1.23,0.19
LVA,22/01/2021,13,1.63,0.19
LVA,22/01/2021,17,1.3,0.11
LVA,22/01/2021,21,0.38,0.04
LVA,22/01/2021,23,0.08,0
LVA,29/01/2021,3,0.76,0.29
LVA,29/01/2021,8,1.25,0.52
LVA,29/01/2021,13,1.65,0.64
LVA,29/01/2021,17,1.31,0.47
LVA,29/01/2021,21,0.38,0.11
LVA,29/01/2021,23,0.08,0.02
LVA,5/02/2021,3,0.77,0.62
LVA,5/02/2021,8,1.29,1.04
LVA,5/02/2021,13,1.74,1.42
LVA,5/02/2021,17,1.39,1.13
LVA,5/02/2021,21,0.41,0.31
LVA,5/02/2021,23,0.09,0.06
LVA,12/02/2021,3,0.98,0.7
LVA,12/02/2021,8,1.49,1.19
LVA,12/02/2021,13,2.01,1.57
LVA,12/02/2021,17,1.66,1.26
LVA,12/02/2021,21,0.55,0.36
LVA,12/02/2021,23,0.26,0.08
LVA,19/02/2021,3,1.16,0.73
LVA,19/02/2021,8,1.82,1.23
LVA,19/02/2021,13,2.59,1.62
LVA,19/02/2021,17,2.28,1.3
LVA,19/02/2021,21,1.45,0.38
LVA,19/02/2021,23,1.43,0.08
LVA,26/02/2021,3,1.5,0.74
LVA,26/02/2021,8,2.09,1.25
LVA,26/02/2021,13,3.01,1.64
LVA,26/02/2021,17,2.88,1.31
LVA,26/02/2021,21,6.07,0.39
LVA,26/02/2021,23,5.09,0.09
LVA,5/03/2021,3,1.63,0.78
LVA,5/03/2021,8,2.26,1.31
LVA,5/03/2021,13,3.35,1.74
LVA,5/03/2021,17,3.48,1.41
LVA,5/03/2021,21,11.77,0.42
LVA,5/03/2021,23,10,0.09
LVA,12/03/2021,3,1.74,0.78
LVA,12/03/2021,8,2.39,1.32
LVA,12/03/2021,13,3.6,1.76
LVA,12/03/2021,17,4.12,1.42
LVA,12/03/2021,21,16.26,0.42
LVA,12/03/2021,23,13.81,0.09
LVA,19/03/2021,3,1.77,0.82
LVA,19/03/2021,8,2.43,1.36
LVA,19/03/2021,13,3.67,1.82
LVA,19/03/2021,17,4.32,1.47
LVA,19/03/2021,21,17.74,0.52
LVA,19/03/2021,23,14.95,0.17
LVA,26/03/2021,3,1.9,0.9
LVA,26/03/2021,8,2.7,1.44
LVA,26/03/2021,13,4.4,1.93
LVA,26/03/2021,17,6.25,1.57
LVA,26/03/2021,21,22.77,1.26
LVA,26/03/2021,23,18.85,0.73
LVA,2/04/2021,3,2.14,0.97
LVA,2/04/2021,8,3.19,1.5
LVA,2/04/2021,13,5.59,2.04
LVA,2/04/2021,17,8.68,1.71
LVA,2/04/2021,21,25.57,2.04
LVA,2/04/2021,23,20.92,1.34
LVA,9/04/2021,3,2.67,0.99
LVA,9/04/2021,8,4.01,1.54
LVA,9/04/2021,13,7.2,2.08
LVA,9/04/2021,17,13.86,1.78
LVA,9/04/2021,21,28.3,2.43
LVA,9/04/2021,23,23.14,1.66
LVA,16/04/2021,3,4.18,1.05
LVA,16/04/2021,8,5.88,1.63
LVA,16/04/2021,13,9.56,2.22
LVA,16/04/2021,17,17.47,1.92
LVA,16/04/2021,21,29.89,2.62
LVA,16/04/2021,23,24.42,1.84
LVA,23/04/2021,3,5.01,1.21
LVA,23/04/2021,8,7.97,1.93
LVA,23/04/2021,13,12.56,2.8
LVA,23/04/2021,17,22.02,2.92
LVA,23/04/2021,21,32.07,4.46
LVA,23/04/2021,23,26.01,3.3
LVA,30/04/2021,3,6.47,1.54
LVA,30/04/2021,8,10.86,2.28
LVA,30/04/2021,13,16.03,3.42
LVA,30/04/2021,17,26.23,3.92
LVA,30/04/2021,21,34.44,7.91
LVA,30/04/2021,23,27.79,6.24
LVA,7/05/2021,3,10.82,1.97
LVA,7/05/2021,8,15.7,3.13
LVA,7/05/2021,13,19.64,4.94
LVA,7/05/2021,17,29.07,6.5
LVA,7/05/2021,21,36.09,12.13
LVA,7/05/2021,23,29.06,9.96
LVA,14/05/2021,3,16.22,2.8
LVA,14/05/2021,8,21.72,4.88
LVA,14/05/2021,13,24.64,7.41
LVA,14/05/2021,17,32.28,10.12
LVA,14/05/2021,21,38.23,17.37
LVA,14/05/2021,23,30.86,14.46
LVA,21/05/2021,3,20.05,4.52
LVA,21/05/2021,8,25.66,8.18
LVA,21/05/2021,13,28.05,11.54
LVA,21/05/2021,17,34.9,15.56
LVA,21/05/2021,21,39.96,23.05
LVA,21/05/2021,23,32.23,19.13
LVA,28/05/2021,3,24.42,9.2
LVA,28/05/2021,8,28.94,13.58
LVA,28/05/2021,13,30.9,16.27
LVA,28/05/2021,17,37.08,20.54
LVA,28/05/2021,21,41.49,28.63
LVA,28/05/2021,23,33.39,23.61
LVA,4/06/2021,3,28.22,15.45
LVA,4/06/2021,8,31.22,20.23
LVA,4/06/2021,13,32.9,22.04
LVA,4/06/2021,17,38.75,25.16
LVA,4/06/2021,21,42.74,33.17
LVA,4/06/2021,23,34.43,27.21
LVA,11/06/2021,3,31.72,19.69
LVA,11/06/2021,8,33.42,24.68
LVA,11/06/2021,13,34.89,26.42
LVA,11/06/2021,17,40.43,30.11
LVA,11/06/2021,21,43.99,37.03
LVA,11/06/2021,23,35.39,30.31
LVA,18/06/2021,3,34.33,24.39
LVA,18/06/2021,8,35.27,28.66
LVA,18/06/2021,13,36.66,30.34
LVA,18/06/2021,17,41.91,34.38
LVA,18/06/2021,21,45.11,40.14
LVA,18/06/2021,23,36.25,32.78
LVA,25/06/2021,3,35.17,26.6
LVA,25/06/2021,8,35.9,30.28
LVA,25/06/2021,13,37.22,31.95
LVA,25/06/2021,17,42.4,36.26
LVA,25/06/2021,21,45.46,41.29
LVA,25/06/2021,23,36.46,33.65
LVA,2/07/2021,3,37.52,32.1
LVA,2/07/2021,8,37.59,34.17
LVA,2/07/2021,13,38.99,35.66
LVA,2/07/2021,17,43.99,40.56
LVA,2/07/2021,21,46.55,43.71
LVA,2/07/2021,23,37.29,35.55
LVA,9/07/2021,3,39.84,35.84
LVA,9/07/2021,8,39.37,36.9
LVA,9/07/2021,13,40.84,38.21
LVA,9/07/2021,17,45.63,42.75
LVA,9/07/2021,21,47.63,45.22
LVA,9/07/2021,23,38.02,36.75
LVA,16/07/2021,3,42.01,37.58
LVA,16/07/2021,8,41,38.29
LVA,16/07/2021,13,42.54,39.61
LVA,16/07/2021,17,47.03,43.94
LVA,16/07/2021,21,48.45,45.98
LVA,16/07/2021,23,38.61,37.4
LVA,23/07/2021,3,43.84,39.53
LVA,23/07/2021,8,42.38,39.63
LVA,23/07/2021,13,44,40.96
LVA,23/07/2021,17,48.23,45.19
LVA,23/07/2021,21,49.25,46.82
LVA,23/07/2021,23,39.15,38.04
LVA,30/07/2021,3,45.5,41.14
LVA,30/07/2021,8,43.63,40.8
LVA,30/07/2021,13,45.24,42.1
LVA,30/07/2021,17,49.31,46.31
LVA,30/07/2021,21,49.95,47.59
LVA,30/07/2021,23,39.66,38.55
LTU,1/01/2021,3,0.04,0
LTU,1/01/2021,8,0.14,0
LTU,1/01/2021,13,0.17,0
LTU,1/01/2021,17,0.1,0
LTU,1/01/2021,21,0.01,0
LTU,8/01/2021,3,0.35,0
LTU,8/01/2021,8,1.06,0
LTU,8/01/2021,13,1.77,0
LTU,8/01/2021,17,1.38,0
LTU,8/01/2021,21,0.25,0
LTU,8/01/2021,23,0.11,0
LTU,15/01/2021,3,0.72,0.03
LTU,15/01/2021,8,2.06,0.08
LTU,15/01/2021,13,3.57,0.06
LTU,15/01/2021,17,3.02,0.03
LTU,15/01/2021,21,1.09,0
LTU,15/01/2021,23,1.59,0
LTU,22/01/2021,3,0.82,0.14
LTU,22/01/2021,8,2.32,0.47
LTU,22/01/2021,13,4,0.69
LTU,22/01/2021,17,3.46,0.46
LTU,22/01/2021,21,1.36,0.06
LTU,22/01/2021,23,2.47,0
LTU,29/01/2021,3,1.18,0.32
LTU,29/01/2021,8,2.98,1.01
LTU,29/01/2021,13,4.74,1.68
LTU,29/01/2021,17,4.04,1.3
LTU,29/01/2021,21,1.54,0.25
LTU,29/01/2021,23,2.93,0.08
LTU,5/02/2021,3,1.29,0.63
LTU,5/02/2021,8,3.26,1.9
LTU,5/02/2021,13,5.18,3.31
LTU,5/02/2021,17,4.44,2.79
LTU,5/02/2021,21,1.64,1
LTU,5/02/2021,23,3.25,1.39
LTU,12/02/2021,3,1.58,0.74
LTU,12/02/2021,8,4.11,2.18
LTU,12/02/2021,13,6.72,3.77
LTU,12/02/2021,17,5.65,3.23
LTU,12/02/2021,21,1.9,1.24
LTU,12/02/2021,23,3.63,2.19
LTU,19/02/2021,3,1.72,1.09
LTU,19/02/2021,8,4.57,2.82
LTU,19/02/2021,13,7.71,4.51
LTU,19/02/2021,17,6.58,3.84
LTU,19/02/2021,21,2.95,1.45
LTU,19/02/2021,23,8.99,2.68
LTU,26/02/2021,3,1.8,1.19
LTU,26/02/2021,8,4.76,3.05
LTU,26/02/2021,13,8.14,4.87
LTU,26/02/2021,17,7.69,4.17
LTU,26/02/2021,21,8.13,1.52
LTU,26/02/2021,23,23.27,2.95
LTU,5/03/2021,3,1.89,1.36
LTU,5/03/2021,8,4.91,3.39
LTU,5/03/2021,13,8.44,5.9
LTU,5/03/2021,17,9.08,5.35
LTU,5/03/2021,21,18.14,1.75
LTU,5/03/2021,23,32.14,3.33
LTU,12/03/2021,3,1.98,1.44
LTU,12/03/2021,8,5.03,3.53
LTU,12/03/2021,13,8.67,6.43
LTU,12/03/2021,17,11.9,6.05
LTU,12/03/2021,21,29,2.49
LTU,12/03/2021,23,35.67,6.75
LTU,19/03/2021,3,2.04,1.5
LTU,19/03/2021,8,5.12,3.69
LTU,19/03/2021,13,8.89,6.82
LTU,19/03/2021,17,14,6.83
LTU,19/03/2021,21,33.41,4.81
LTU,19/03/2021,23,36.83,15.43
LTU,26/03/2021,3,2.42,1.57
LTU,26/03/2021,8,5.72,3.82
LTU,26/03/2021,13,9.99,7.07
LTU,26/03/2021,17,18.88,7.42
LTU,26/03/2021,21,40.57,9.67
LTU,26/03/2021,23,39.41,21.64
LTU,2/04/2021,3,4.33,1.66
LTU,2/04/2021,8,7.14,3.91
LTU,2/04/2021,13,12.02,7.24
LTU,2/04/2021,17,24.29,8.48
LTU,2/04/2021,21,47.43,15.71
LTU,2/04/2021,23,41.92,25.27
LTU,9/04/2021,3,8.14,1.71
LTU,9/04/2021,8,9.8,3.99
LTU,9/04/2021,13,15.93,7.41
LTU,9/04/2021,17,32.17,9.54
LTU,9/04/2021,21,53.98,18.22
LTU,9/04/2021,23,44.34,26.36
LTU,16/04/2021,3,10.12,1.78
LTU,16/04/2021,8,12.16,4.14
LTU,16/04/2021,13,19.54,7.74
LTU,16/04/2021,17,38.8,11.2
LTU,16/04/2021,21,59.06,22.07
LTU,16/04/2021,23,46.88,27.77
LTU,23/04/2021,3,12.74,1.99
LTU,23/04/2021,8,14.45,4.62
LTU,23/04/2021,13,22.85,8.5
LTU,23/04/2021,17,43.4,14.38
LTU,23/04/2021,21,61.92,28.14
LTU,23/04/2021,23,48.48,30.07
LTU,30/04/2021,3,14.45,3.84
LTU,30/04/2021,8,16.78,5.69
LTU,30/04/2021,13,26.91,10.39
LTU,30/04/2021,17,47.7,20.11
LTU,30/04/2021,21,63.21,34.15
LTU,30/04/2021,23,49.39,32.4
LTU,7/05/2021,3,16.86,5.77
LTU,7/05/2021,8,21.37,7.51
LTU,7/05/2021,13,32.29,13.51
LTU,7/05/2021,17,51.74,27.21
LTU,7/05/2021,21,64.6,40.75
LTU,7/05/2021,23,50.32,35.92
LTU,14/05/2021,3,19.35,7.96
LTU,14/05/2021,8,25.72,9.24
LTU,14/05/2021,13,37.68,16.17
LTU,14/05/2021,17,55.91,31.47
LTU,14/05/2021,21,65.74,44.64
LTU,14/05/2021,23,51.23,38.88
LTU,21/05/2021,3,21.32,9.73
LTU,21/05/2021,8,29.32,11.59
LTU,21/05/2021,13,42.12,20.11
LTU,21/05/2021,17,58.59,36.11
LTU,21/05/2021,21,66.53,48.44
LTU,21/05/2021,23,51.89,43.68
LTU,28/05/2021,3,23.57,11.09
LTU,28/05/2021,8,34.12,14.15
LTU,28/05/2021,13,45.73,23.83
LTU,28/05/2021,17,60.87,39.89
LTU,28/05/2021,21,67.3,52.73
LTU,28/05/2021,23,52.51,46.36
LTU,4/06/2021,3,33.78,13.72
