iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
PRY,2021/06/03,476925,381001,95924,15696,12065,6.69,5.34,1.34,1692
PRY,2021/06/04,492862,393402,99460,15937,12172,6.91,5.52,1.39,1707
PRY,2021/06/05,498277,398210,100067,5415,12502,6.99,5.58,1.4,1753
PRY,2021/06/06,499743,399508,100235,1466,12578,7.01,5.6,1.41,1763
PRY,2021/06/07,514993,410515,104478,15250,12162,7.22,5.76,1.46,1705
PRY,2021/06/08,527227,420541,106686,12234,11597,7.39,5.9,1.5,1626
PRY,2021/06/09,539071,430619,108452,11844,11120,7.56,6.04,1.52,1559
PRY,2021/06/10,553559,440971,112588,14488,10948,7.76,6.18,1.58,1535
PRY,2021/06/11,568955,451533,117422,15396,10870,7.98,6.33,1.65,1524
PRY,2021/06/12,592125,474613,117512,23170,13407,8.3,6.65,1.65,1880
PRY,2021/06/13,617312,499718,117594,25187,16796,8.65,7.01,1.65,2355
PRY,2021/06/14,644020,522380,121640,26708,18432,9.03,7.32,1.71,2584
PRY,2021/06/15,667634,544243,123391,23614,20058,9.36,7.63,1.73,2812
PRY,2021/06/16,686770,561947,124823,19136,21100,9.63,7.88,1.75,2958
PRY,2021/06/17,714025,587827,126198,27255,22924,10.01,8.24,1.77,3214
PRY,2021/06/18,734802,605361,129441,20777,23692,10.3,8.49,1.81,3322
PRY,2021/06/19,739395,609933,129462,4593,21039,10.37,8.55,1.82,2950
PRY,2021/06/20,740275,610801,129474,880,17566,10.38,8.56,1.82,2463
PRY,2021/06/21,765634,633544,132090,25359,17373,10.73,8.88,1.85,2436
PRY,2021/06/22,790608,656992,133616,24974,17568,11.08,9.21,1.87,2463
PRY,2021/06/23,816042,681668,134374,25434,18467,11.44,9.56,1.88,2589
PRY,2021/06/24,827208,684322,142886,11166,16169,11.6,9.59,2,2267
PRY,2021/06/25,842868,684927,157941,15660,15438,11.82,9.6,2.21,2164
PRY,2021/06/26,848539,690521,158018,5671,15592,11.9,9.68,2.22,2186
PRY,2021/06/27,851328,693285,158043,2789,15865,11.94,9.72,2.22,2224
PRY,2021/06/28,873208,714136,159072,21880,15368,12.24,10.01,2.23,2155
PRY,2021/06/29,891585,731993,159592,18377,14425,12.5,10.26,2.24,2022
PRY,2021/06/30,909327,749273,160054,17742,13326,12.75,10.51,2.24,1868
PRY,2021/07/01,934803,749975,184828,25476,15371,13.11,10.51,2.59,2155
PRY,2021/07/02,952195,750508,201687,17392,15618,13.35,10.52,2.83,2190
PRY,2021/07/03,982188,780454,201734,29993,19093,13.77,10.94,2.83,2677
PRY,2021/07/04,1016679,814942,201737,34491,23622,14.25,11.43,2.83,3312
PRY,2021/07/05,1052224,850050,202174,35545,25574,14.75,11.92,2.83,3586
PRY,2021/07/06,1095738,893170,202568,43514,29165,15.36,12.52,2.84,4089
PRY,2021/07/07,1144041,941070,202971,48303,33531,16.04,13.19,2.85,4701
PRY,2021/07/08,1159250,942562,216688,15209,32064,16.25,13.21,3.04,4495
PRY,2021/07/09,1174624,943272,231352,15374,31776,16.47,13.22,3.24,4455
PRY,2021/07/10,1175137,943731,231406,513,27564,16.48,13.23,3.24,3865
PRY,2021/07/11,1175233,943825,231408,96,22651,16.48,13.23,3.24,3176
PRY,2021/07/12,1269388,1037824,231564,94155,31023,17.8,14.55,3.25,4350
PRY,2021/07/13,1365375,1133602,231773,95987,38520,19.14,15.89,3.25,5401
PRY,2021/07/14,1471764,1239787,231977,106389,46818,20.63,17.38,3.25,6564
PRY,2021/07/15,1554162,1321493,232669,82398,56416,21.79,18.53,3.26,7910
PRY,2021/07/16,1627679,1394282,233397,73517,64722,22.82,19.55,3.27,9074
PRY,2021/07/17,1642340,1399964,242376,14661,66743,23.03,19.63,3.4,9358
PRY,2021/07/18,1649184,1404477,244707,6844,67707,23.12,19.69,3.43,9493
PRY,2021/07/19,1737103,1491550,245553,87919,66816,24.35,20.91,3.44,9368
PRY,2021/07/20,1783120,1537029,246091,46017,59678,25,21.55,3.45,8367
PRY,2021/07/21,1901519,1654955,246564,118399,61394,26.66,23.2,3.46,8608
PRY,2021/07/22,2022295,1774894,247401,120776,66876,28.35,24.88,3.47,9376
PRY,2021/07/23,2068648,1819208,249440,46353,62996,29,25.51,3.5,8832
PRY,2021/07/24,2110092,1829584,280508,41444,66822,29.58,25.65,3.93,9369
PRY,2021/07/25,2123997,1837008,286989,13905,67830,29.78,25.76,4.02,9510
PER,2021/02/08,1,1,,,,0,0,,
PER,2021/02/09,3846,3846,,3845,3845,0.01,0.01,,117
PER,2021/02/10,20429,20429,,16583,10214,0.06,0.06,,310
PER,2021/02/11,54539,54539,,34110,18179,0.17,0.17,,551
PER,2021/02/12,86825,86825,,32286,21706,0.26,0.26,,658
PER,2021/02/13,105622,105622,,18797,21124,0.32,0.32,,641
PER,2021/02/14,110789,110789,,5167,18465,0.34,0.34,,560
PER,2021/02/15,122306,122304,2,11517,17472,0.37,0.37,0,530
PER,2021/02/16,129796,129793,3,7490,17993,0.39,0.39,0,546
PER,2021/02/17,133720,133716,4,3924,16184,0.41,0.41,0,491
PER,2021/02/18,141105,141100,5,7385,12367,0.43,0.43,0,375
PER,2021/02/19,171548,171541,7,30443,12103,0.52,0.52,0,367
PER,2021/02/20,197579,197572,7,26031,13137,0.6,0.6,0,398
PER,2021/02/21,202110,202103,7,4531,13046,0.61,0.61,0,396
PER,2021/02/22,232066,232050,16,29956,15680,0.7,0.7,0,476
PER,2021/02/23,259435,259418,17,27369,18520,0.79,0.79,0,562
PER,2021/02/24,282263,282241,22,22828,21220,0.86,0.86,0,644
PER,2021/02/25,298070,298047,23,15807,22424,0.9,0.9,0,680
PER,2021/02/26,313917,313892,25,15847,20338,0.95,0.95,0,617
PER,2021/02/27,320877,320852,25,6960,17614,0.97,0.97,0,534
PER,2021/02/28,321873,321848,25,996,17109,0.98,0.98,0,519
PER,2021/03/01,331215,331187,28,9342,14164,1,1,0,430
PER,2021/03/02,340336,338193,2143,9121,11557,1.03,1.03,0.01,351
PER,2021/03/03,358968,344785,14183,18632,10958,1.09,1.05,0.04,332
PER,2021/03/04,391848,348579,43269,32880,13397,1.19,1.06,0.13,406
PER,2021/03/05,428819,353283,75536,36971,16415,1.3,1.07,0.23,498
PER,2021/03/06,448617,356273,92344,19798,18249,1.36,1.08,0.28,553
PER,2021/03/07,451074,356413,94661,2457,18457,1.37,1.08,0.29,560
PER,2021/03/08,481663,374659,107004,30589,21493,1.46,1.14,0.32,652
PER,2021/03/09,508715,394256,114459,27052,24054,1.54,1.2,0.35,730
PER,2021/03/10,526511,407029,119482,17796,23935,1.6,1.23,0.36,726
PER,2021/03/11,540554,415382,125172,14043,21244,1.64,1.26,0.38,644
PER,2021/03/12,566814,424140,142674,26260,19714,1.72,1.29,0.43,598
PER,2021/03/13,601169,430263,170906,34355,21793,1.82,1.3,0.52,661
PER,2021/03/14,604466,430860,173606,3297,21913,1.83,1.31,0.53,665
PER,2021/03/15,651007,448876,202131,46541,24192,1.97,1.36,0.61,734
PER,2021/03/16,697437,471057,226380,46430,26960,2.12,1.43,0.69,818
PER,2021/03/17,743173,493354,249819,45736,30952,2.25,1.5,0.76,939
PER,2021/03/18,785658,519493,266165,42485,35015,2.38,1.58,0.81,1062
PER,2021/03/19,827124,545112,282012,41466,37187,2.51,1.65,0.86,1128
PER,2021/03/20,851595,563190,288405,24471,35775,2.58,1.71,0.87,1085
PER,2021/03/21,853299,563868,289431,1704,35548,2.59,1.71,0.88,1078
PER,2021/03/22,870438,572518,297920,17139,31347,2.64,1.74,0.9,951
PER,2021/03/23,895037,588005,307032,24599,28229,2.71,1.78,0.93,856
PER,2021/03/24,916898,602649,314249,21861,24818,2.78,1.83,0.95,753
PER,2021/03/25,934538,615552,318986,17640,21269,2.83,1.87,0.97,645
PER,2021/03/26,955657,632056,323601,21119,18362,2.9,1.92,0.98,557
PER,2021/03/27,969770,643290,326480,14113,16882,2.94,1.95,0.99,512
PER,2021/03/28,972031,645353,326678,2261,16962,2.95,1.96,0.99,514
PER,2021/03/29,989756,650271,339485,17725,17045,3,1.97,1.03,517
PER,2021/03/30,1015925,654848,361077,26169,17270,3.08,1.99,1.1,524
PER,2021/03/31,1040714,662441,378273,24789,17688,3.16,2.01,1.15,536
PER,2021/04/01,1047247,664846,382401,6533,16101,3.18,2.02,1.16,488
PER,2021/04/02,1051127,665964,385163,3880,13639,3.19,2.02,1.17,414
PER,2021/04/03,1059853,668592,391261,8726,12869,3.21,2.03,1.19,390
PER,2021/04/04,1061188,668840,392348,1335,12737,3.22,2.03,1.19,386
PER,2021/04/05,1077417,674962,402455,16229,12523,3.27,2.05,1.22,380
PER,2021/04/06,1106667,686484,420183,29250,12963,3.36,2.08,1.27,393
PER,2021/04/07,1136980,700145,436835,30313,13752,3.45,2.12,1.32,417
PER,2021/04/08,1182219,716973,465246,45239,19282,3.59,2.17,1.41,585
PER,2021/04/09,1216654,733399,483255,34435,23647,3.69,2.22,1.47,717
PER,2021/04/10,1229388,737634,491754,12734,24219,3.73,2.24,1.49,735
PER,2021/04/11,1229478,737655,491823,90,24041,3.73,2.24,1.49,729
PER,2021/04/12,1243368,738520,504848,13890,23707,3.77,2.24,1.53,719
PER,2021/04/13,1265138,740422,524716,21770,22639,3.84,2.25,1.59,687
PER,2021/04/14,1288308,743093,545215,23170,21618,3.91,2.25,1.65,656
PER,2021/04/15,1311469,744910,566559,23161,18464,3.98,2.26,1.72,560
PER,2021/04/16,1352840,764590,588250,41371,19455,4.1,2.32,1.78,590
PER,2021/04/17,1396841,794192,602649,44001,23922,4.24,2.41,1.83,726
PER,2021/04/18,1427805,822052,605753,30964,28332,4.33,2.49,1.84,859
PER,2021/04/19,1438651,828933,609718,10846,27898,4.36,2.51,1.85,846
PER,2021/04/20,1454604,840139,614465,15953,27067,4.41,2.55,1.86,821
PER,2021/04/21,1474285,849721,624564,19681,26568,4.47,2.58,1.89,806
PER,2021/04/22,1484902,857930,626972,10617,24776,4.5,2.6,1.9,751
PER,2021/04/23,1513753,884285,629468,28851,22988,4.59,2.68,1.91,697
PER,2021/04/24,1543650,911898,631752,29897,20973,4.68,2.77,1.92,636
PER,2021/04/25,1559264,927413,631851,15614,18780,4.73,2.81,1.92,570
PER,2021/04/26,1578921,942784,636137,19657,20039,4.79,2.86,1.93,608
PER,2021/04/27,1608598,962420,646178,29677,21999,4.88,2.92,1.96,667
PER,2021/04/28,1659701,1001875,657826,51103,26488,5.03,3.04,2,803
PER,2021/04/29,1716920,1046551,670369,57219,33145,5.21,3.17,2.03,1005
PER,2021/04/30,1815541,1127598,687943,98621,43113,5.51,3.42,2.09,1308
PER,2021/05/01,1881170,1190296,690874,65629,48217,5.71,3.61,2.1,1462
PER,2021/05/02,1929793,1237860,691933,48623,52933,5.85,3.75,2.1,1605
PER,2021/05/03,1993581,1296749,696832,63788,59237,6.05,3.93,2.11,1797
PER,2021/05/04,2017862,1319539,698323,24281,58466,6.12,4,2.12,1773
PER,2021/05/05,2042567,1339861,702706,24705,54695,6.19,4.06,2.13,1659
PER,2021/05/06,2083610,1378981,704629,41043,52384,6.32,4.18,2.14,1589
PER,2021/05/07,2131580,1412460,719120,47970,45148,6.46,4.28,2.18,1369
PER,2021/05/08,2214965,1473251,741714,83385,47685,6.72,4.47,2.25,1446
PER,2021/05/09,2273400,1506401,766999,58435,49087,6.89,4.57,2.33,1489
PER,2021/05/10,2329622,1553706,775916,56222,48006,7.07,4.71,2.35,1456
PER,2021/05/11,2384300,1596445,787855,54678,52348,7.23,4.84,2.39,1588
PER,2021/05/12,2452746,1654049,798697,68446,58597,7.44,5.02,2.42,1777
PER,2021/05/13,2533761,1727343,806418,81015,64307,7.68,5.24,2.45,1950
PER,2021/05/14,2641376,1815178,826198,107615,72828,8.01,5.51,2.51,2209
PER,2021/05/15,2715487,1867984,847503,74111,71503,8.24,5.67,2.57,2169
PER,2021/05/16,2753332,1891361,861971,37845,68562,8.35,5.74,2.61,2079
PER,2021/05/17,2812515,1942302,870213,59183,68985,8.53,5.89,2.64,2092
PER,2021/05/18,2881735,2001731,880004,69220,71062,8.74,6.07,2.67,2155
PER,2021/05/19,2962126,2061907,900219,80391,72769,8.98,6.25,2.73,2207
PER,2021/05/20,3048651,2132159,916492,86525,73556,9.25,6.47,2.78,2231
PER,2021/05/21,3209911,2240673,969238,161260,81219,9.74,6.8,2.94,2463
PER,2021/05/22,3340792,2319933,1020859,130881,89329,10.13,7.04,3.1,2709
PER,2021/05/23,3426909,2364757,1062152,86117,96225,10.39,7.17,3.22,2918
PER,2021/05/24,3547852,2434104,1113748,120943,105048,10.76,7.38,3.38,3186
PER,2021/05/25,3648076,2511073,1137003,100224,109477,11.06,7.62,3.45,3320
PER,2021/05/26,3743420,2593922,1149498,95344,111613,11.35,7.87,3.49,3385
PER,2021/05/27,3860373,2683962,1176411,116953,115960,11.71,8.14,3.57,3517
PER,2021/05/28,4011751,2807842,1203909,151378,114549,12.17,8.52,3.65,3474
PER,2021/05/29,4142007,2882752,1259255,130256,114459,12.56,8.74,3.82,3471
PER,2021/05/30,4206452,2916345,1290107,64445,111363,12.76,8.84,3.91,3378
PER,2021/05/31,4317518,2984761,1332757,111066,109952,13.09,9.05,4.04,3335
PER,2021/06/01,4430011,3059815,1370196,112493,111705,13.44,9.28,4.16,3388
PER,2021/06/02,4543522,3137572,1405950,113511,114300,13.78,9.52,4.26,3467
PER,2021/06/03,4607771,3175862,1431909,64249,106771,13.97,9.63,4.34,3238
PER,2021/06/04,4644408,3191653,1452755,36637,90380,14.09,9.68,4.41,2741
PER,2021/06/05,4664964,3198939,1466025,20556,74708,14.15,9.7,4.45,2266
PER,2021/06/06,4667012,3200730,1466282,2048,65794,14.15,9.71,4.45,1995
PER,2021/06/07,4698105,3208619,1489486,31093,54370,14.25,9.73,4.52,1649
PER,2021/06/08,4915283,3309715,1605568,217178,69325,14.91,10.04,4.87,2103
PER,2021/06/09,5121608,3424381,1697227,206325,82584,15.53,10.39,5.15,2505
PER,2021/06/10,5351891,3548347,1803544,230283,106303,16.23,10.76,5.47,3224
PER,2021/06/11,5575528,3638427,1937101,223637,133017,16.91,11.03,5.88,4034
PER,2021/06/12,5738708,3713625,2025083,163180,153392,17.4,11.26,6.14,4652
PER,2021/06/13,5822466,3751052,2071414,83758,165065,17.66,11.38,6.28,5006
PER,2021/06/14,5936650,3787434,2149216,114184,176935,18.01,11.49,6.52,5366
PER,2021/06/15,6067152,3829610,2237542,130502,164553,18.4,11.61,6.79,4991
PER,2021/06/16,6181430,3867801,2313629,114278,151403,18.75,11.73,7.02,4592
PER,2021/06/17,6321848,3908356,2413492,140418,138565,19.17,11.85,7.32,4203
PER,2021/06/18,6495327,3944032,2551295,173479,131400,19.7,11.96,7.74,3985
PER,2021/06/19,6608634,3966597,2642037,113307,124275,20.04,12.03,8.01,3769
PER,2021/06/20,6641601,3973012,2668589,32967,117019,20.14,12.05,8.09,3549
PER,2021/06/21,6753826,4017124,2736702,112225,116739,20.48,12.18,8.3,3541
PER,2021/06/22,6894174,4063577,2830597,140348,118146,20.91,12.32,8.58,3583
PER,2021/06/23,7021801,4104559,2917242,127627,120053,21.3,12.45,8.85,3641
PER,2021/06/24,7107236,4148669,2958567,85435,112198,21.56,12.58,8.97,3403
PER,2021/06/25,7233501,4240768,2992733,126265,105453,21.94,12.86,9.08,3198
PER,2021/06/26,7314916,4309743,3005173,81415,100897,22.19,13.07,9.11,3060
PER,2021/06/27,7365961,4356917,3009044,51045,103480,22.34,13.21,9.13,3138
PER,2021/06/28,7421822,4399116,3022706,55861,95428,22.51,13.34,9.17,2894
PER,2021/06/29,7521286,4430214,3091072,99464,89587,22.81,13.44,9.37,2717
PER,2021/06/30,7701774,4513683,3188091,180488,97139,23.36,13.69,9.67,2946
PER,2021/07/01,7901522,4612961,3288561,199748,113469,23.96,13.99,9.97,3441
PER,2021/07/02,8107177,4728846,3378331,205655,124811,24.59,14.34,10.25,3785
PER,2021/07/03,8301827,4852111,3449716,194650,140987,25.18,14.72,10.46,4276
PER,2021/07/04,8435573,4951452,3484121,133746,152802,25.58,15.02,10.57,4634
PER,2021/07/05,8622335,5101780,3520555,186762,171502,26.15,15.47,10.68,5201
PER,2021/07/06,8834960,5272952,3562008,212625,187668,26.8,15.99,10.8,5692
PER,2021/07/07,9005672,5409563,3596109,170712,186271,27.31,16.41,10.91,5649
PER,2021/07/08,9163378,5524206,3639172,157706,180265,27.79,16.75,11.04,5467
PER,2021/07/09,9325606,5646408,3679198,162228,174061,28.28,17.12,11.16,5279
PER,2021/07/10,9591469,5886006,3705463,265863,184235,29.09,17.85,11.24,5588
PER,2021/07/11,9771264,6055068,3716196,179795,190813,29.64,18.36,11.27,5787
PER,2021/07/12,9877526,6139148,3738378,106262,179313,29.96,18.62,11.34,5438
PER,2021/07/13,9988004,6225209,3762795,110478,164721,30.29,18.88,11.41,4996
PER,2021/07/14,10135535,6343542,3791993,147531,161409,30.74,19.24,11.5,4895
PER,2021/07/15,10334185,6484686,3849499,198650,167258,31.34,19.67,11.68,5073
PER,2021/07/16,10558652,6615672,3942980,224467,176149,32.02,20.06,11.96,5342
PER,2021/07/17,10861627,6838751,4022876,302975,181451,32.94,20.74,12.2,5503
PER,2021/07/18,11038897,6969821,4069076,177270,181090,33.48,21.14,12.34,5492
PER,2021/07/19,11135297,7026518,4108779,96400,179682,33.77,21.31,12.46,5450
PER,2021/07/20,11236428,7096642,4139786,101131,178346,34.08,21.52,12.56,5409
PER,2021/07/21,11390217,7180016,4210201,153789,179240,34.55,21.78,12.77,5436
PER,2021/07/22,11575938,7284672,4291266,185721,177393,35.11,22.09,13.01,5380
PER,2021/07/23,11811375,7423024,4388351,235437,178960,35.82,22.51,13.31,5428
PER,2021/07/24,12182499,7686317,4496182,371124,188696,36.95,23.31,13.64,5723
PER,2021/07/25,12484093,7889815,4594278,301594,206457,37.86,23.93,13.93,6262
PER,2021/07/26,12558554,7939770,4618784,74461,203322,38.09,24.08,14.01,6167
PER,2021/07/27,12799775,7978714,4821061,241221,223335,38.82,24.2,14.62,6774
PER,2021/07/28,12909458,7992028,4917430,109683,217034,39.15,24.24,14.91,6582
PER,2021/07/29,12971036,8006787,4964249,61578,199300,39.34,24.28,15.06,6045
PER,2021/07/30,13125841,8040979,5084862,154805,187781,39.81,24.39,15.42,5695
PER,2021/07/31,13380998,8092182,5288816,255157,171214,40.58,24.54,16.04,5193
PER,2021/08/01,13563463,8136079,5427384,182465,154196,41.14,24.68,16.46,4677
PER,2021/08/02,13690970,8170289,5520681,127507,161774,41.52,24.78,16.74,4906
PER,2021/08/03,13812419,8201713,5610706,121449,144663,41.89,24.87,17.02,4387
PER,2021/08/04,13925492,8231024,5694468,113073,145148,42.23,24.96,17.27,4402
PER,2021/08/05,14031371,8254969,5776402,105879,151476,42.56,25.04,17.52,4594
PHL,2021/02/28,0,0,,,,0,0,,
PHL,2021/03/01,756,756,,756,756,0,0,,7
PHL,2021/03/02,2793,2793,,2037,1396,0,0,,13
PHL,2021/03/03,,,,,2132,,,,19
PHL,2021/03/04,10000,10000,,,2500,0.01,0.01,,23
PHL,2021/03/05,,,,,3514,,,,32
PHL,2021/03/06,25138,25138,,,4190,0.02,0.02,,38
PHL,2021/03/07,29266,29266,,4128,4181,0.03,0.03,,38
PHL,2021/03/08,44000,44000,,14734,6178,0.04,0.04,,56
PHL,2021/03/09,89077,89077,,45077,12326,0.08,0.08,,112
PHL,2021/03/10,114500,114500,,25423,15443,0.1,0.1,,141
PHL,2021/03/11,,,,,18690,,,,171
PHL,2021/03/12,,,,,21370,,,,195
PHL,2021/03/13,193492,193492,,,24051,0.18,0.18,,219
PHL,2021/03/14,,,,,25068,,,,229
PHL,2021/03/15,215997,215997,,,24571,0.2,0.2,,224
PHL,2021/03/16,216794,216794,,797,18245,0.2,0.2,,166
PHL,2021/03/17,269583,269583,,52789,22155,0.25,0.25,,202
PHL,2021/03/18,,,,,21587,,,,197
PHL,2021/03/19,,,,,21020,,,,192
PHL,2021/03/20,336656,336656,,,20452,0.31,0.31,,187
PHL,2021/03/21,,,,,27020,,,,247
PHL,2021/03/22,,,,,33587,,,,307
PHL,2021/03/23,508332,508332,,,41648,0.46,0.46,,380
PHL,2021/03/24,,,,,39393,,,,359
PHL,2021/03/25,,,,,41484,,,,379
PHL,2021/03/26,,,,,43576,,,,398
PHL,2021/03/27,656331,656331,,,45668,0.6,0.6,,417
PHL,2021/03/28,,,,,41425,,,,378
PHL,2021/03/29,,,,,37183,,,,339
PHL,2021/03/30,738913,737569,1344,,32940,0.67,0.67,0,301
PHL,2021/03/31,,,,,30429,,,,278
PHL,2021/04/01,,,,,27918,,,,255
PHL,2021/04/02,,,,,25408,,,,232
PHL,2021/04/03,,795320,,,22897,,0.73,,209
PHL,2021/04/04,,,,,21739,,,,198
PHL,2021/04/05,855457,826607,28850,,20582,0.78,0.75,0.03,188
PHL,2021/04/06,922898,872213,50685,67441,26284,0.84,0.8,0.05,240
PHL,2021/04/07,,,,,29701,,,,271
PHL,2021/04/08,,,,,33119,,,,302
PHL,2021/04/09,,,,,36537,,,,333
PHL,2021/04/10,,,,,39955,,,,365
PHL,2021/04/11,1139644,1007356,132288,,43373,1.04,0.92,0.12,396
PHL,2021/04/12,1202297,1053256,149041,62653,49549,1.1,0.96,0.14,452
PHL,2021/04/13,1255716,1093651,162065,53419,47545,1.15,1,0.15,434
PHL,2021/04/14,1312356,,,56640,49444,1.2,,,451
PHL,2021/04/15,,,,,50129,,,,457
PHL,2021/04/16,,,,,50815,,,,464
PHL,2021/04/17,1456793,1264811,191982,,51500,1.33,1.15,0.18,470
PHL,2021/04/18,1477757,1279223,198534,20964,48302,1.35,1.17,0.18,441
PHL,2021/04/19,1507547,,,29790,43607,1.38,,,398
PHL,2021/04/20,1562563,1353107,209456,55016,43835,1.43,1.23,0.19,400
PHL,2021/04/21,1612420,1397628,214792,49857,42866,1.47,1.28,0.2,391
PHL,2021/04/22,1666687,,,54267,43741,1.52,,,399
PHL,2021/04/23,1732359,,,65672,46245,1.58,,,422
PHL,2021/04/24,1753465,1522696,230769,21106,42382,1.6,1.39,0.21,387
PHL,2021/04/25,,,,,40421,,,,369
PHL,2021/04/26,1767940,1529948,237992,,37199,1.61,1.4,0.22,339
PHL,2021/04/27,1809801,1562815,246986,41861,35320,1.65,1.43,0.23,322
PHL,2021/04/28,1849566,,,39765,33878,1.69,,,309
PHL,2021/04/29,1880975,1614420,266555,31409,30613,1.72,1.47,0.24,279
PHL,2021/04/30,1919851,1639806,280045,38876,26785,1.75,1.5,0.26,244
PHL,2021/05/01,1941196,1656643,284553,21345,26819,1.77,1.51,0.26,245
PHL,2021/05/02,,,,,29929,,,,273
PHL,2021/05/03,1999214,1689829,309385,,33039,1.82,1.54,0.28,302
PHL,2021/05/04,2065235,1744649,320586,66021,36491,1.88,1.59,0.29,333
PHL,2021/05/05,2129185,1786480,342705,63950,39946,1.94,1.63,0.31,365
PHL,2021/05/06,,,,,48687,,,,444
PHL,2021/05/07,2314377,1892934,421443,,56361,2.11,1.73,0.38,514
PHL,2021/05/08,2395494,1951698,443796,81117,64900,2.19,1.78,0.4,592
PHL,2021/05/09,2408781,1957511,451270,13287,62654,2.2,1.79,0.41,572
PHL,2021/05/10,,,,,68030,,,,621
PHL,2021/05/11,2542066,2024953,517113,,68119,2.32,1.85,0.47,622
PHL,2021/05/12,,,,,71312,,,,651
PHL,2021/05/13,2714677,,,,70414,2.48,,,643
PHL,2021/05/14,2790287,2154233,636054,75610,67987,2.55,1.97,0.58,620
PHL,2021/05/15,2921196,2245397,675799,130909,75100,2.67,2.05,0.62,685
PHL,2021/05/16,3001875,2282273,719602,80679,84728,2.74,2.08,0.66,773
PHL,2021/05/17,,,,,96464,,,,880
PHL,2021/05/18,3299470,2512942,786528,,108201,3.01,2.29,0.72,987
PHL,2021/05/19,,,,,125788,,,,1148
PHL,2021/05/20,3718308,,,,143376,3.39,,,1308
PHL,2021/05/21,3956292,3030579,925713,237984,166572,3.61,2.77,0.84,1520
PHL,2021/05/22,4097425,3147486,949939,141133,168033,3.74,2.87,0.87,1533
PHL,2021/05/23,4169905,,,72480,166861,3.81,,,1523
PHL,2021/05/24,4305575,3318646,986929,135670,164986,3.93,3.03,0.9,1506
PHL,2021/05/25,4495375,3466314,1029061,189800,170844,4.1,3.16,0.94,1559
PHL,2021/05/26,4666358,,,170983,165353,4.26,,,1509
PHL,2021/05/27,4862358,,,196000,163436,4.44,,,1491
PHL,2021/05/28,,,,,144598,,,,1320
PHL,2021/05/29,,,,,139596,,,,1274
PHL,2021/05/30,5180721,3974350,1206371,,144402,4.73,3.63,1.1,1318
PHL,2021/05/31,,,,,139410,,,,1272
PHL,2021/06/01,5382172,,,,126685,4.91,,,1156
PHL,2021/06/02,5517523,4174416,1343107,135351,121595,5.04,3.81,1.23,1110
PHL,2021/06/03,,,,,115824,,,,1057
PHL,2021/06/04,5828735,4343914,1484821,,122894,5.32,3.96,1.35,1121
PHL,2021/06/05,5907255,4386467,1520788,78520,118951,5.39,4,1.39,1086
PHL,2021/06/06,5965651,4421319,1544332,58396,112133,5.44,4.03,1.41,1023
PHL,2021/06/07,6096208,4491948,1604260,130557,116394,5.56,4.1,1.46,1062
PHL,2021/06/08,6314548,4632826,1681722,218340,133197,5.76,4.23,1.53,1216
PHL,2021/06/09,6470776,4724263,1746513,156228,136179,5.91,4.31,1.59,1243
PHL,2021/06/10,6614417,,,143641,134470,6.04,,,1227
PHL,2021/06/11,,,,,130500,,,,1191
PHL,2021/06/12,6870054,5014582,1855472,,137543,6.27,4.58,1.69,1255
PHL,2021/06/13,6948549,5068855,1879694,78495,140414,6.34,4.63,1.72,1281
PHL,2021/06/14,7045380,5132000,1903000,96831,135596,6.43,4.68,1.74,1237
PHL,2021/06/15,7368309,5392859,1975450,322929,150537,6.72,4.92,1.8,1374
PHL,2021/06/16,7563241,5551087,2012154,194932,156066,6.9,5.07,1.84,1424
PHL,2021/06/17,7848392,5783258,2065134,285151,176282,7.16,5.28,1.88,1609
PHL,2021/06/18,8050711,5953810,2096901,202319,186925,7.35,5.43,1.91,1706
PHL,2021/06/19,8222759,6102625,2120134,172048,193244,7.5,5.57,1.93,1763
PHL,2021/06/20,8407342,6253400,2153942,184583,208399,7.67,5.71,1.97,1902
PHL,2021/06/21,8591406,7045380,2183489,184064,220861,7.84,6.43,1.99,2016
PHL,2021/06/22,,,,,208700,,,,1905
PHL,2021/06/23,,,,,214824,,,,1960
PHL,2021/06/24,,,,,208060,,,,1899
PHL,2021/06/25,9542612,7295715,2246897,,213129,8.71,6.66,2.05,1945
PHL,2021/06/26,,,,,225893,,,,2061
PHL,2021/06/27,10065414,7538128,2527286,,236867,9.19,6.88,2.31,2162
PHL,2021/06/28,,,,,222783,,,,2033
PHL,2021/06/29,10236354,7665974,2570380,,201021,9.34,7,2.35,1834
PHL,2021/06/30,10443407,7810469,2632938,207053,196628,9.53,7.13,2.4,1794
PHL,2021/07/01,10703704,8002640,2701064,260297,199842,9.77,7.3,2.46,1824
PHL,2021/07/02,,,,,213695,,,,1950
PHL,2021/07/03,,,,,224177,,,,2046
PHL,2021/07/04,11708029,8839124,2868905,,234659,10.68,8.07,2.62,2141
PHL,2021/07/05,,,,,241005,,,,2199
PHL,2021/07/06,11967805,9047357,2920448,,247350,10.92,8.26,2.67,2257
PHL,2021/07/07,12179437,9208070,2971367,211632,248004,11.11,8.4,2.71,2263
PHL,2021/07/08,12489777,9399801,3089976,310340,255153,11.4,8.58,2.82,2328
