iso_code,date,vaccine_id,total_vaccinations
IRL,15/01/2021,1,0
IRL,15/01/2021,2,97144
IRL,22/01/2021,5,1923
IRL,22/01/2021,1,0
IRL,22/01/2021,2,146967
IRL,29/01/2021,5,1926
IRL,29/01/2021,1,0
IRL,29/01/2021,2,200810
IRL,5/02/2021,5,1932
IRL,5/02/2021,1,0
IRL,5/02/2021,2,253851
IRL,12/02/2021,5,4215
IRL,12/02/2021,1,0
IRL,12/02/2021,2,267388
IRL,19/02/2021,9,0
IRL,19/02/2021,5,5418
IRL,19/02/2021,1,0
IRL,19/02/2021,2,330706
IRL,26/02/2021,5,9667
IRL,26/02/2021,1,0
IRL,26/02/2021,2,380703
IRL,5/03/2021,5,16518
IRL,5/03/2021,1,0
IRL,5/03/2021,2,431650
IRL,12/03/2021,5,20311
IRL,12/03/2021,1,0
IRL,12/03/2021,2,483863
IRL,19/03/2021,5,22095
IRL,19/03/2021,1,0
IRL,19/03/2021,2,544394
IRL,26/03/2021,5,29635
IRL,26/03/2021,1,0
IRL,26/03/2021,2,628940
IRL,2/04/2021,5,41786
IRL,2/04/2021,1,0
IRL,2/04/2021,2,718275
IRL,9/04/2021,9,0
IRL,9/04/2021,5,49881
IRL,9/04/2021,1,0
IRL,9/04/2021,2,807396
IRL,16/04/2021,9,1
IRL,16/04/2021,5,54603
IRL,16/04/2021,1,0
IRL,16/04/2021,2,944486
IRL,23/04/2021,9,1
IRL,23/04/2021,5,67713
IRL,23/04/2021,1,0
IRL,23/04/2021,2,1066857
IRL,30/04/2021,9,1
IRL,30/04/2021,5,81696
IRL,30/04/2021,1,0
IRL,30/04/2021,2,1181008
IRL,7/05/2021,9,263
IRL,7/05/2021,5,91300
IRL,7/05/2021,1,0
IRL,7/05/2021,2,1294005
IRL,14/05/2021,9,1042
IRL,14/05/2021,5,117207
IRL,14/05/2021,1,0
IRL,14/05/2021,2,1508582
IRL,21/05/2021,9,40099
IRL,21/05/2021,5,156416
IRL,21/05/2021,1,0
IRL,21/05/2021,2,1740318
IRL,28/05/2021,9,57466
IRL,28/05/2021,5,192198
IRL,28/05/2021,1,0
IRL,28/05/2021,2,1939866
IRL,4/06/2021,9,70526
IRL,4/06/2021,5,231343
IRL,4/06/2021,1,0
IRL,4/06/2021,2,2119836
IRL,11/06/2021,9,71792
IRL,11/06/2021,5,271165
IRL,11/06/2021,1,0
IRL,11/06/2021,2,2351385
IRL,18/06/2021,9,73737
IRL,18/06/2021,5,314324
IRL,18/06/2021,1,0
IRL,18/06/2021,2,2572136
IRL,25/06/2021,9,78009
IRL,25/06/2021,5,353625
IRL,25/06/2021,1,0
IRL,25/06/2021,2,2789478
IRL,2/07/2021,9,81721
IRL,2/07/2021,5,399455
IRL,2/07/2021,1,0
IRL,2/07/2021,2,2997377
IRL,9/07/2021,9,116128
IRL,9/07/2021,5,432687
IRL,9/07/2021,1,0
IRL,9/07/2021,2,3209700
IRL,16/07/2021,9,164880
IRL,16/07/2021,5,469453
IRL,16/07/2021,1,0
IRL,16/07/2021,2,3440842
IRL,23/07/2021,9,200903
IRL,23/07/2021,5,496340
IRL,23/07/2021,1,0
IRL,23/07/2021,2,3697936
IRL,30/07/2021,9,217178
IRL,30/07/2021,5,511274
IRL,30/07/2021,1,0
IRL,30/07/2021,2,3925765
IRL,6/08/2021,9,222000
IRL,6/08/2021,5,527215
IRL,6/08/2021,1,0
IRL,6/08/2021,2,4060476
ITA,27/12/2020,2,7234
ITA,28/12/2020,2,8675
ITA,29/12/2020,2,9703
ITA,30/12/2020,2,14468
ITA,31/12/2020,2,40050
ITA,1/01/2021,2,51167
ITA,2/01/2021,2,89859
ITA,3/01/2021,2,125245
ITA,4/01/2021,9,1
ITA,4/01/2021,2,194383
ITA,5/01/2021,2,274324
ITA,6/01/2021,5,1
ITA,6/01/2021,2,339572
ITA,7/01/2021,2,431984
ITA,8/01/2021,5,3
ITA,8/01/2021,2,527910
ITA,9/01/2021,2,615177
ITA,10/01/2021,2,675655
ITA,11/01/2021,5,4
ITA,11/01/2021,2,757100
ITA,12/01/2021,2,839713
ITA,13/01/2021,5,5
ITA,13/01/2021,2,934684
ITA,14/01/2021,5,90
ITA,14/01/2021,2,1028868
ITA,15/01/2021,5,1185
ITA,15/01/2021,2,1118170
ITA,16/01/2021,5,2133
ITA,16/01/2021,2,1182656
ITA,17/01/2021,5,2426
ITA,17/01/2021,2,1219645
ITA,18/01/2021,5,3647
ITA,18/01/2021,1,2
ITA,18/01/2021,2,1262632
ITA,19/01/2021,5,5921
ITA,19/01/2021,2,1293546
ITA,20/01/2021,5,9354
ITA,20/01/2021,2,1321104
ITA,21/01/2021,5,12147
ITA,21/01/2021,2,1354201
ITA,22/01/2021,5,13903
ITA,22/01/2021,1,5
ITA,22/01/2021,2,1379230
ITA,23/01/2021,5,14907
ITA,23/01/2021,2,1417348
ITA,24/01/2021,5,15694
ITA,24/01/2021,2,1450457
ITA,25/01/2021,5,16292
ITA,25/01/2021,2,1519019
ITA,26/01/2021,5,17008
ITA,26/01/2021,2,1598741
ITA,27/01/2021,5,17626
ITA,27/01/2021,2,1668853
ITA,28/01/2021,5,18398
ITA,28/01/2021,2,1761668
ITA,29/01/2021,5,19209
ITA,29/01/2021,2,1858793
ITA,30/01/2021,5,19677
ITA,30/01/2021,1,6
ITA,30/01/2021,2,1948625
ITA,31/01/2021,5,19871
ITA,31/01/2021,1,7
ITA,31/01/2021,2,2008061
ITA,1/02/2021,5,20418
ITA,1/02/2021,1,8
ITA,1/02/2021,2,2093177
ITA,2/02/2021,5,21535
ITA,2/02/2021,1,34
ITA,2/02/2021,2,2180038
ITA,3/02/2021,5,22926
ITA,3/02/2021,2,2278421
ITA,4/02/2021,5,24554
ITA,4/02/2021,1,36
ITA,4/02/2021,2,2384965
ITA,5/02/2021,5,27754
ITA,5/02/2021,1,38
ITA,5/02/2021,2,2488987
ITA,6/02/2021,5,29821
ITA,6/02/2021,2,2564542
ITA,7/02/2021,5,30401
ITA,7/02/2021,1,40
ITA,7/02/2021,2,2605832
ITA,8/02/2021,5,33018
ITA,8/02/2021,1,41
ITA,8/02/2021,2,2669948
ITA,9/02/2021,5,36365
ITA,9/02/2021,1,43
ITA,9/02/2021,2,2733395
ITA,10/02/2021,5,39182
ITA,10/02/2021,1,45
ITA,10/02/2021,2,2803396
ITA,11/02/2021,5,42312
ITA,11/02/2021,1,2947
ITA,11/02/2021,2,2872034
ITA,12/02/2021,5,46428
ITA,12/02/2021,1,7702
ITA,12/02/2021,2,2937207
ITA,13/02/2021,5,50351
ITA,13/02/2021,1,12992
ITA,13/02/2021,2,2980661
ITA,14/02/2021,5,51866
ITA,14/02/2021,1,20145
ITA,14/02/2021,2,3001869
ITA,15/02/2021,5,56117
ITA,15/02/2021,1,27049
ITA,15/02/2021,2,3053376
ITA,16/02/2021,5,62897
ITA,16/02/2021,1,36361
ITA,16/02/2021,2,3108355
ITA,17/02/2021,5,70661
ITA,17/02/2021,1,49090
ITA,17/02/2021,2,3168174
ITA,18/02/2021,5,77694
ITA,18/02/2021,1,66532
ITA,18/02/2021,2,3233715
ITA,19/02/2021,5,84656
ITA,19/02/2021,1,85882
ITA,19/02/2021,2,3300263
ITA,20/02/2021,5,91042
ITA,20/02/2021,1,105206
ITA,20/02/2021,2,3352846
ITA,21/02/2021,5,96514
ITA,21/02/2021,1,115885
ITA,21/02/2021,2,3387731
ITA,22/02/2021,5,102619
ITA,22/02/2021,1,139305
ITA,22/02/2021,2,3463854
ITA,23/02/2021,5,107956
ITA,23/02/2021,1,164143
ITA,23/02/2021,2,3540329
ITA,24/02/2021,5,114213
ITA,24/02/2021,1,191512
ITA,24/02/2021,2,3628779
ITA,25/02/2021,5,120391
ITA,25/02/2021,1,223253
ITA,25/02/2021,2,3719376
ITA,26/02/2021,5,126200
ITA,26/02/2021,1,263473
ITA,26/02/2021,2,3811689
ITA,27/02/2021,5,133265
ITA,27/02/2021,1,308265
ITA,27/02/2021,2,3886676
ITA,28/02/2021,5,136027
ITA,28/02/2021,1,334946
ITA,28/02/2021,2,3935613
ITA,1/03/2021,5,143089
ITA,1/03/2021,1,375367
ITA,1/03/2021,2,4023978
ITA,2/03/2021,5,150596
ITA,2/03/2021,1,431749
ITA,2/03/2021,2,4122226
ITA,3/03/2021,5,160518
ITA,3/03/2021,1,490000
ITA,3/03/2021,2,4241444
ITA,4/03/2021,5,171521
ITA,4/03/2021,1,551121
ITA,4/03/2021,2,4367495
ITA,5/03/2021,5,183746
ITA,5/03/2021,1,617773
ITA,5/03/2021,2,4494912
ITA,6/03/2021,5,197039
ITA,6/03/2021,1,681350
ITA,6/03/2021,2,4595804
ITA,7/03/2021,5,204884
ITA,7/03/2021,1,717998
ITA,7/03/2021,2,4654052
ITA,8/03/2021,5,217205
ITA,8/03/2021,1,778292
ITA,8/03/2021,2,4763088
ITA,9/03/2021,5,229919
ITA,9/03/2021,1,841666
ITA,9/03/2021,2,4882356
ITA,10/03/2021,5,241045
ITA,10/03/2021,1,908648
ITA,10/03/2021,2,5020062
ITA,11/03/2021,5,253363
ITA,11/03/2021,1,980494
ITA,11/03/2021,2,5160095
ITA,12/03/2021,5,263339
ITA,12/03/2021,1,1053429
ITA,12/03/2021,2,5289350
ITA,13/03/2021,5,274704
ITA,13/03/2021,1,1120530
ITA,13/03/2021,2,5387909
ITA,14/03/2021,5,281682
ITA,14/03/2021,1,1161366
ITA,14/03/2021,2,5446108
ITA,15/03/2021,5,292777
ITA,15/03/2021,1,1212502
ITA,15/03/2021,2,5559003
ITA,16/03/2021,5,304770
ITA,16/03/2021,1,1212697
ITA,16/03/2021,2,5687197
ITA,17/03/2021,5,316435
ITA,17/03/2021,1,1212736
ITA,17/03/2021,2,5841263
ITA,18/03/2021,5,329489
ITA,18/03/2021,1,1212835
ITA,18/03/2021,2,5991690
ITA,19/03/2021,5,340893
ITA,19/03/2021,1,1231466
ITA,19/03/2021,2,6137594
ITA,20/03/2021,5,353333
ITA,20/03/2021,1,1282668
ITA,20/03/2021,2,6249870
ITA,21/03/2021,5,362932
ITA,21/03/2021,1,1327407
ITA,21/03/2021,2,6325996
ITA,22/03/2021,5,374973
ITA,22/03/2021,1,1398489
ITA,22/03/2021,2,6439125
ITA,23/03/2021,5,388759
ITA,23/03/2021,1,1479088
ITA,23/03/2021,2,6571306
ITA,24/03/2021,5,404385
ITA,24/03/2021,1,1556806
ITA,24/03/2021,2,6735140
ITA,25/03/2021,5,422829
ITA,25/03/2021,1,1639741
ITA,25/03/2021,2,6904846
ITA,26/03/2021,5,442128
ITA,26/03/2021,1,1723480
ITA,26/03/2021,2,7073492
ITA,27/03/2021,9,2
ITA,27/03/2021,5,471180
ITA,27/03/2021,1,1791607
ITA,27/03/2021,2,7217376
ITA,28/03/2021,5,488613
ITA,28/03/2021,1,1847342
ITA,28/03/2021,2,7307792
ITA,29/03/2021,5,513170
ITA,29/03/2021,1,1920778
ITA,29/03/2021,2,7453301
ITA,30/03/2021,9,3
ITA,30/03/2021,5,542291
ITA,30/03/2021,1,1995859
ITA,30/03/2021,2,7618525
ITA,31/03/2021,9,17
ITA,31/03/2021,5,565722
ITA,31/03/2021,1,2067886
ITA,31/03/2021,2,7829287
ITA,1/04/2021,5,590887
ITA,1/04/2021,1,2123856
ITA,1/04/2021,2,8035781
ITA,2/04/2021,5,621435
ITA,2/04/2021,1,2190352
ITA,2/04/2021,2,8221405
ITA,3/04/2021,9,18
ITA,3/04/2021,5,657843
ITA,3/04/2021,1,2237748
ITA,3/04/2021,2,8367879
ITA,4/04/2021,5,669834
ITA,4/04/2021,1,2276093
ITA,4/04/2021,2,8413727
ITA,5/04/2021,9,21
ITA,5/04/2021,5,690028
ITA,5/04/2021,1,2335257
ITA,5/04/2021,2,8505325
ITA,6/04/2021,9,33
ITA,6/04/2021,5,730218
ITA,6/04/2021,1,2420648
ITA,6/04/2021,2,8665240
ITA,7/04/2021,9,34
ITA,7/04/2021,5,760239
ITA,7/04/2021,1,2503438
ITA,7/04/2021,2,8881282
ITA,8/04/2021,5,794589
ITA,8/04/2021,1,2561211
ITA,8/04/2021,2,9127135
ITA,9/04/2021,5,830250
ITA,9/04/2021,1,2614311
ITA,9/04/2021,2,9373641
ITA,10/04/2021,5,871337
ITA,10/04/2021,1,2675242
ITA,10/04/2021,2,9592911
ITA,11/04/2021,9,37
ITA,11/04/2021,5,889306
ITA,11/04/2021,1,2712663
ITA,11/04/2021,2,9739690
ITA,12/04/2021,5,914050
ITA,12/04/2021,1,2791414
ITA,12/04/2021,2,9903652
ITA,13/04/2021,5,942178
ITA,13/04/2021,1,2887158
ITA,13/04/2021,2,10068604
ITA,14/04/2021,9,39
ITA,14/04/2021,5,969303
ITA,14/04/2021,1,2988101
ITA,14/04/2021,2,10261385
ITA,15/04/2021,5,994389
ITA,15/04/2021,1,3078954
ITA,15/04/2021,2,10497483
ITA,16/04/2021,5,1015881
ITA,16/04/2021,1,3186557
ITA,16/04/2021,2,10748711
ITA,17/04/2021,5,1038253
ITA,17/04/2021,1,3295374
ITA,17/04/2021,2,10977709
ITA,18/04/2021,5,1051748
ITA,18/04/2021,1,3368316
ITA,18/04/2021,2,11133708
ITA,19/04/2021,5,1068960
ITA,19/04/2021,1,3464765
ITA,19/04/2021,2,11331246
ITA,20/04/2021,5,1092892
ITA,20/04/2021,1,3561941
ITA,20/04/2021,2,11543957
ITA,21/04/2021,5,1123096
ITA,21/04/2021,1,3664012
ITA,21/04/2021,2,11785062
ITA,22/04/2021,9,329
ITA,22/04/2021,5,1156097
ITA,22/04/2021,1,3755630
ITA,22/04/2021,2,12059810
ITA,23/04/2021,9,871
ITA,23/04/2021,5,1188777
ITA,23/04/2021,1,3851945
ITA,23/04/2021,2,12335518
ITA,24/04/2021,9,3902
ITA,24/04/2021,5,1231492
ITA,24/04/2021,1,3945639
ITA,24/04/2021,2,12583289
ITA,25/04/2021,9,12651
ITA,25/04/2021,5,1264162
ITA,25/04/2021,1,4021476
ITA,25/04/2021,2,12734058
ITA,26/04/2021,9,21987
ITA,26/04/2021,5,1303235
ITA,26/04/2021,1,4086149
ITA,26/04/2021,2,12965729
ITA,27/04/2021,9,31798
ITA,27/04/2021,5,1356697
ITA,27/04/2021,1,4154035
ITA,27/04/2021,2,13208407
ITA,28/04/2021,9,40730
ITA,28/04/2021,5,1411253
ITA,28/04/2021,1,4231167
ITA,28/04/2021,2,13477040
ITA,29/04/2021,9,50824
ITA,29/04/2021,5,1466166
ITA,29/04/2021,1,4320093
ITA,29/04/2021,2,13853261
ITA,30/04/2021,9,65423
ITA,30/04/2021,5,1514700
ITA,30/04/2021,1,4406299
ITA,30/04/2021,2,14232709
ITA,1/05/2021,9,83256
ITA,1/05/2021,5,1557266
ITA,1/05/2021,1,4474185
ITA,1/05/2021,2,14538039
ITA,2/05/2021,9,94823
ITA,2/05/2021,5,1588143
ITA,2/05/2021,1,4538776
ITA,2/05/2021,2,14801303
ITA,3/05/2021,9,106680
ITA,3/05/2021,5,1628691
ITA,3/05/2021,1,4630867
ITA,3/05/2021,2,15069811
ITA,4/05/2021,9,118764
ITA,4/05/2021,5,1688642
ITA,4/05/2021,1,4747014
ITA,4/05/2021,2,15331139
ITA,5/05/2021,9,133064
ITA,5/05/2021,5,1743683
ITA,5/05/2021,1,4872115
ITA,5/05/2021,2,15620187
ITA,6/05/2021,9,146057
ITA,6/05/2021,5,1792013
ITA,6/05/2021,1,4983779
ITA,6/05/2021,2,15967971
ITA,7/05/2021,9,158571
ITA,7/05/2021,5,1845033
ITA,7/05/2021,1,5089106
ITA,7/05/2021,2,16341871
ITA,8/05/2021,9,175750
ITA,8/05/2021,5,1905725
ITA,8/05/2021,1,5193146
ITA,8/05/2021,2,16673514
ITA,9/05/2021,9,184777
ITA,9/05/2021,5,1938753
ITA,9/05/2021,1,5284345
ITA,9/05/2021,2,16924003
ITA,10/05/2021,9,192859
ITA,10/05/2021,5,1980969
ITA,10/05/2021,1,5393123
ITA,10/05/2021,2,17206231
ITA,11/05/2021,9,202673
ITA,11/05/2021,5,2046948
ITA,11/05/2021,1,5496242
ITA,11/05/2021,2,17484710
ITA,12/05/2021,9,211535
ITA,12/05/2021,5,2109099
ITA,12/05/2021,1,5597299
ITA,12/05/2021,2,17797398
ITA,13/05/2021,9,219721
ITA,13/05/2021,5,2157788
ITA,13/05/2021,1,5689963
ITA,13/05/2021,2,18177152
ITA,14/05/2021,9,227848
ITA,14/05/2021,5,2207994
ITA,14/05/2021,1,5787504
ITA,14/05/2021,2,18576081
ITA,15/05/2021,9,245779
ITA,15/05/2021,5,2263231
ITA,15/05/2021,1,5883778
ITA,15/05/2021,2,18951367
ITA,16/05/2021,9,262006
ITA,16/05/2021,5,2298551
ITA,16/05/2021,1,5963028
ITA,16/05/2021,2,19230584
ITA,17/05/2021,9,279963
ITA,17/05/2021,5,2344241
ITA,17/05/2021,1,6043840
ITA,17/05/2021,2,19553497
ITA,18/05/2021,9,298083
ITA,18/05/2021,5,2397460
ITA,18/05/2021,1,6141338
ITA,18/05/2021,2,19854137
ITA,19/05/2021,9,316461
ITA,19/05/2021,5,2452906
ITA,19/05/2021,1,6242675
ITA,19/05/2021,2,20166076
ITA,20/05/2021,9,336448
ITA,20/05/2021,5,2493476
ITA,20/05/2021,1,6332530
ITA,20/05/2021,2,20569055
ITA,21/05/2021,9,355031
ITA,21/05/2021,5,2538505
ITA,21/05/2021,1,6427812
ITA,21/05/2021,2,20980759
ITA,22/05/2021,9,393254
ITA,22/05/2021,5,2604861
ITA,22/05/2021,1,6514025
ITA,22/05/2021,2,21310227
ITA,23/05/2021,9,429214
ITA,23/05/2021,5,2660085
ITA,23/05/2021,1,6574481
ITA,23/05/2021,2,21566161
ITA,24/05/2021,9,461685
ITA,24/05/2021,5,2729914
ITA,24/05/2021,1,6655230
ITA,24/05/2021,2,21847553
ITA,25/05/2021,9,491031
ITA,25/05/2021,5,2828229
ITA,25/05/2021,1,6757090
ITA,25/05/2021,2,22096727
ITA,26/05/2021,9,522002
ITA,26/05/2021,5,2936278
ITA,26/05/2021,1,6863732
ITA,26/05/2021,2,22376974
ITA,27/05/2021,9,544008
ITA,27/05/2021,5,3013202
ITA,27/05/2021,1,6963675
ITA,27/05/2021,2,22768075
ITA,28/05/2021,9,564159
ITA,28/05/2021,5,3076275
ITA,28/05/2021,1,7062362
ITA,28/05/2021,2,23180331
ITA,29/05/2021,9,583194
ITA,29/05/2021,5,3133513
ITA,29/05/2021,1,7138037
ITA,29/05/2021,2,23552812
ITA,30/05/2021,9,602078
ITA,30/05/2021,5,3173706
ITA,30/05/2021,1,7188518
ITA,30/05/2021,2,23845464
ITA,31/05/2021,9,658547
ITA,31/05/2021,5,3260739
ITA,31/05/2021,1,7264409
ITA,31/05/2021,2,24105714
ITA,1/06/2021,9,725669
ITA,1/06/2021,5,3343125
ITA,1/06/2021,1,7330916
ITA,1/06/2021,2,24357849
ITA,2/06/2021,9,763555
ITA,2/06/2021,5,3390119
ITA,2/06/2021,1,7368763
ITA,2/06/2021,2,24646785
ITA,3/06/2021,9,801388
ITA,3/06/2021,5,3442842
ITA,3/06/2021,1,7433360
ITA,3/06/2021,2,25088607
ITA,4/06/2021,9,849125
ITA,4/06/2021,5,3501126
ITA,4/06/2021,1,7496113
ITA,4/06/2021,2,25552005
ITA,5/06/2021,9,906352
ITA,5/06/2021,5,3545108
ITA,5/06/2021,1,7561550
ITA,5/06/2021,2,26003520
ITA,6/06/2021,9,955374
ITA,6/06/2021,5,3575491
ITA,6/06/2021,1,7629237
ITA,6/06/2021,2,26368519
ITA,7/06/2021,9,992654
ITA,7/06/2021,5,3621770
ITA,7/06/2021,1,7704740
ITA,7/06/2021,2,26780280
ITA,8/06/2021,9,1033534
ITA,8/06/2021,5,3682939
ITA,8/06/2021,1,7785299
ITA,8/06/2021,2,27179436
ITA,9/06/2021,9,1071878
ITA,9/06/2021,5,3750246
ITA,9/06/2021,1,7871337
ITA,9/06/2021,2,27581287
ITA,10/06/2021,9,1104717
ITA,10/06/2021,5,3793039
ITA,10/06/2021,1,7946506
ITA,10/06/2021,2,28063474
ITA,11/06/2021,9,1128625
ITA,11/06/2021,5,3832304
ITA,11/06/2021,1,8010290
ITA,11/06/2021,2,28558896
ITA,12/06/2021,9,1143770
ITA,12/06/2021,5,3877838
ITA,12/06/2021,1,8037298
ITA,12/06/2021,2,29035025
ITA,13/06/2021,9,1149495
ITA,13/06/2021,5,3927335
ITA,13/06/2021,1,8054743
ITA,13/06/2021,2,29397385
ITA,14/06/2021,9,1156346
ITA,14/06/2021,5,3982517
ITA,14/06/2021,1,8086485
ITA,14/06/2021,2,29836168
ITA,15/06/2021,9,1163422
ITA,15/06/2021,5,4059466
ITA,15/06/2021,1,8123892
ITA,15/06/2021,2,30245322
ITA,16/06/2021,9,1171422
ITA,16/06/2021,5,4146440
ITA,16/06/2021,1,8168581
ITA,16/06/2021,2,30662433
ITA,17/06/2021,9,1179316
ITA,17/06/2021,5,4215445
ITA,17/06/2021,1,8211235
ITA,17/06/2021,2,31146651
ITA,18/06/2021,9,1185252
ITA,18/06/2021,5,4271563
ITA,18/06/2021,1,8253211
ITA,18/06/2021,2,31650945
ITA,19/06/2021,9,1189748
ITA,19/06/2021,5,4327027
ITA,19/06/2021,1,8288305
ITA,19/06/2021,2,32114573
ITA,20/06/2021,9,1192304
ITA,20/06/2021,5,4374593
ITA,20/06/2021,1,8318549
ITA,20/06/2021,2,32471592
ITA,21/06/2021,9,1197168
ITA,21/06/2021,5,4434916
ITA,21/06/2021,1,8370579
ITA,21/06/2021,2,32912390
ITA,22/06/2021,9,1202351
ITA,22/06/2021,5,4519917
ITA,22/06/2021,1,8422070
ITA,22/06/2021,2,33341728
ITA,23/06/2021,9,1207998
ITA,23/06/2021,5,4606319
ITA,23/06/2021,1,8475982
ITA,23/06/2021,2,33763143
ITA,24/06/2021,9,1213460
ITA,24/06/2021,5,4657655
ITA,24/06/2021,1,8520919
ITA,24/06/2021,2,34271690
ITA,25/06/2021,9,1218509
ITA,25/06/2021,5,4707225
ITA,25/06/2021,1,8580556
ITA,25/06/2021,2,34773737
ITA,26/06/2021,9,1222093
ITA,26/06/2021,5,4762439
ITA,26/06/2021,1,8632820
ITA,26/06/2021,2,35217315
ITA,27/06/2021,9,1225361
ITA,27/06/2021,5,4810176
ITA,27/06/2021,1,8674961
ITA,27/06/2021,2,35555536
ITA,28/06/2021,9,1229362
ITA,28/06/2021,5,4869673
ITA,28/06/2021,1,8742728
ITA,28/06/2021,2,35982964
ITA,29/06/2021,9,1233022
ITA,29/06/2021,5,4945019
ITA,29/06/2021,1,8837673
ITA,29/06/2021,2,36371096
ITA,30/06/2021,9,1237807
ITA,30/06/2021,5,5014291
ITA,30/06/2021,1,8942566
ITA,30/06/2021,2,36764463
ITA,1/07/2021,9,1242864
ITA,1/07/2021,5,5065122
ITA,1/07/2021,1,9027116
ITA,1/07/2021,2,37191844
ITA,2/07/2021,9,1247042
ITA,2/07/2021,5,5116827
ITA,2/07/2021,1,9112985
ITA,2/07/2021,2,37604414
ITA,3/07/2021,9,1249699
ITA,3/07/2021,5,5169805
ITA,3/07/2021,1,9195334
ITA,3/07/2021,2,37992948
ITA,4/07/2021,9,1252106
ITA,4/07/2021,5,5210008
ITA,4/07/2021,1,9260004
ITA,4/07/2021,2,38299556
ITA,5/07/2021,9,1256312
ITA,5/07/2021,5,5292627
ITA,5/07/2021,1,9347613
ITA,5/07/2021,2,38664469
ITA,6/07/2021,9,1260344
ITA,6/07/2021,5,5366370
ITA,6/07/2021,1,9439703
ITA,6/07/2021,2,39030684
ITA,7/07/2021,9,1263597
ITA,7/07/2021,5,5436717
ITA,7/07/2021,1,9547298
ITA,7/07/2021,2,39396740
ITA,8/07/2021,9,1266847
ITA,8/07/2021,5,5485646
ITA,8/07/2021,1,9644814
ITA,8/07/2021,2,39831261
ITA,9/07/2021,9,1269789
ITA,9/07/2021,5,5537293
ITA,9/07/2021,1,9749456
ITA,9/07/2021,2,40269453
ITA,10/07/2021,9,1271688
ITA,10/07/2021,5,5580183
ITA,10/07/2021,1,9850191
ITA,10/07/2021,2,40692113
ITA,11/07/2021,9,1273502
ITA,11/07/2021,5,5611654
ITA,11/07/2021,1,9912668
ITA,11/07/2021,2,41006902
ITA,12/07/2021,9,1276863
ITA,12/07/2021,5,5670311
ITA,12/07/2021,1,10015706
ITA,12/07/2021,2,41407742
ITA,13/07/2021,9,1279863
ITA,13/07/2021,5,5741995
ITA,13/07/2021,1,10107048
ITA,13/07/2021,2,41812157
ITA,14/07/2021,9,1283780
ITA,14/07/2021,5,5822929
ITA,14/07/2021,1,10204202
ITA,14/07/2021,2,42196043
ITA,15/07/2021,9,1287765
ITA,15/07/2021,5,5889164
ITA,15/07/2021,1,10296306
ITA,15/07/2021,2,42646501
ITA,16/07/2021,9,1290844
ITA,16/07/2021,5,5949791
ITA,16/07/2021,1,10388082
ITA,16/07/2021,2,43085188
ITA,17/07/2021,9,1293146
ITA,17/07/2021,5,6009465
ITA,17/07/2021,1,10470852
ITA,17/07/2021,2,43477557
ITA,18/07/2021,9,1294568
ITA,18/07/2021,5,6064449
ITA,18/07/2021,1,10538505
ITA,18/07/2021,2,43797561
ITA,19/07/2021,9,1297692
ITA,19/07/2021,5,6128352
ITA,19/07/2021,1,10631543
ITA,19/07/2021,2,44209738
ITA,20/07/2021,9,1301187
ITA,20/07/2021,5,6203004
ITA,20/07/2021,1,10729357
ITA,20/07/2021,2,44599665
ITA,21/07/2021,9,1305425
ITA,21/07/2021,5,6288804
ITA,21/07/2021,1,10837142
ITA,21/07/2021,2,44980404
ITA,22/07/2021,9,1309922
ITA,22/07/2021,5,6362672
ITA,22/07/2021,1,10946740
ITA,22/07/2021,2,45394519
ITA,23/07/2021,9,1314375
ITA,23/07/2021,5,6433956
ITA,23/07/2021,1,11055255
ITA,23/07/2021,2,45794199
ITA,24/07/2021,9,1318750
ITA,24/07/2021,5,6505118
ITA,24/07/2021,1,11140879
ITA,24/07/2021,2,46126437
ITA,25/07/2021,9,1321327
ITA,25/07/2021,5,6554065
ITA,25/07/2021,1,11198376
ITA,25/07/2021,2,46379558
ITA,26/07/2021,9,1326552
ITA,26/07/2021,5,6630285
ITA,26/07/2021,1,11284472
ITA,26/07/2021,2,46774463
ITA,27/07/2021,9,1332475
ITA,27/07/2021,5,6711987
ITA,27/07/2021,1,11363863
ITA,27/07/2021,2,47178341
ITA,28/07/2021,9,1338670
ITA,28/07/2021,5,6815044
ITA,28/07/2021,1,11442855
ITA,28/07/2021,2,47525404
ITA,29/07/2021,9,1344275
ITA,29/07/2021,5,6917369
ITA,29/07/2021,1,11510864
ITA,29/07/2021,2,47880075
ITA,30/07/2021,9,1349834
ITA,30/07/2021,5,7020950
ITA,30/07/2021,1,11568349
ITA,30/07/2021,2,48225587
ITA,31/07/2021,9,1353909
ITA,31/07/2021,5,7108514
ITA,31/07/2021,1,11615359
ITA,31/07/2021,2,48517352
ITA,1/08/2021,9,1356029
ITA,1/08/2021,5,7176250
ITA,1/08/2021,1,11647539
ITA,1/08/2021,2,48698403
ITA,2/08/2021,9,1359033
ITA,2/08/2021,5,7258632
ITA,2/08/2021,1,11692960
ITA,2/08/2021,2,49022879
ITA,3/08/2021,9,1361755
ITA,3/08/2021,5,7340471
ITA,3/08/2021,1,11727944
ITA,3/08/2021,2,49355195
ITA,4/08/2021,9,1364406
ITA,4/08/2021,5,7430370
ITA,4/08/2021,1,11765450
ITA,4/08/2021,2,49674343
ITA,5/08/2021,9,1367250
ITA,5/08/2021,5,7514137
ITA,5/08/2021,1,11797488
ITA,5/08/2021,2,50004721
ITA,6/08/2021,9,1370178
